file_id,filename,chapbook_id,place_printed,place_printed_nation,place_published,place_sold,publisher,printer,bookseller,date,volume,item,imprint,nls_digital_chapbook_page_id,assigned_date,assigned_printer,assigned_publisher,assigned_place_printed,assigned_place_published,assigned_place_sold
2992,104186095/image/108620685.3.jpg,104186095,Glasgow,Scotland,,,,,,1852,L.C.2852.H,L.C.2852.H(2),Printed for the booksellers,108620683,,,,,,
2993,104185774/image/108641685.3.jpg,104185774,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(4),Printed for the booksellers,108641683,,,,,,
2994,104185910/image/108705680.3.jpg,104185910,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(3),Printed for the booksellers,108705678,,,,,,
2995,104186819/image/108566925.3.jpg,104186819,Stirling,Scotland,,,,"Macnie, William",,1824,L.C.2874,L.C.2874(9),Printed by W. Macnie,108566923,,,,,,
2996,104185480/image/108499785.3.jpg,104185480,Glasgow,Scotland,,,,,"Murdoch, David",[1760?],L.C.2841,L.C.2841(1),"Printed for, and sold by David Murdoch Blind Boy at Glasgow",108499783,,,,,,
2997,104185480/image/108499773.3.jpg,104185480,Glasgow,Scotland,,,,,"Murdoch, David",[1760?],L.C.2841,L.C.2841(1),"Printed for, and sold by David Murdoch Blind Boy at Glasgow",108499771,,,,,,
2998,104186845/image/108882632.3.jpg,104186845,Stirling,Scotland,,,,"Macnie, William",,1828,L.C.2876,L.C.2876(14),"Printed by William Macnie, and sold wholesale and retail",108882630,,,,,,
2999,104187137/image/108534189.3.jpg,104187137,,,,,,,,[1840-1850?],L.C.2892,L.C.2892(9),Printed for the booksellers,108534187,,,,,,
3000,104184687/image/108854360.3.jpg,104184687,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(16),Printed for the booksellers,108854358,,,,,,
3001,104185259/image/108651597.3.jpg,104185259,Hatton of Fintray,Scotland,,,,,,[1870-1885?],L.C.2830,L.C.2830(8),Printed for the booksellers,108651595,,,,,,
3002,104185724/image/117737445.3.jpg,104185724,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2847,L.C.2847(20),Printed for the booksellers,117737443,,,,,,
3003,104184187/image/109906253.3.jpg,104184187,Ayr,Scotland,,,,David Macarter & Co.,,1817,L.C.2791,L.C.2791(5),Printed and sold by D. Macarter & Co.,109906251,,,,,,
3004,104185289/image/108761552.3.jpg,104185289,Glasgow,Scotland,,,,,,1795,L.C.2832.,L.C.2832.(13),printed in the Saltmarket,108761550,,,,,,
3005,104185391/image/108753392.3.jpg,104185391,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2836,L.C.2836(14),"Printed by J. & M. Robertson, Saltmarket",108753390,,,,,,
3006,104187062/image/108682448.3.jpg,104187062,Edinburgh,Scotland,,,,,,[1790?],L.C.2890,L.C.2890(11),Printed this present year.,108682446,,,,,,
3007,104184869/image/108657645.3.jpg,104184869,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1811,L.C.2822,L.C.2822(6),Printed by T. Johnston,108657643,,,,,,
3008,104186576/image/108918872.3.jpg,104186576,Glasgow,Scotland,,,,,,[ca. 1825],L.C.2883,L.C.2883(18),Printed for the booksellers,108918870,,,,,,
3009,104184612/image/117862081.3.jpg,104184612,Edinburgh,Scotland,,,,,,1822,L.C.2814,L.C.2814(21),Printed for the booksellers in town and country,117862079,,,,,,
3010,104185445/image/108748208.3.jpg,104185445,Glasgow,Scotland,,,,J. & M. Robertson,,1803,L.C.2838,L.C.2838(31),"Printed by J. & M. Robertson, Saltmarket",108748206,,,,,,
3011,104185961/image/108701840.3.jpg,104185961,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(36),Printed for the booksellers,108701838,,,,,,
3012,104186876/image/108565293.3.jpg,104186876,Stirling,Scotland,,,,J. Fraser & Co.,,[1816-1820?],L.C.2876.A,L.C.2876.A(5),"Printed, and sold wholesale, by J. Fraser & Co.",108565291,,,,,,
3013,104186378/image/108586437.3.jpg,104186378,Paisley,Scotland,,,,"Caldwell, G.",,[ca. 1840?],L.C.2861,L.C.2861(3),Printed and published by G. Caldwell,108586435,,,,,,
3014,104184448/image/117819622.3.jpg,104184448,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2807,L.C.2807(19),Printed by J. Morren,117819620,,,,,,
3015,104186446/image/117859111.3.jpg,104186446,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,1801,L.C.2863,L.C.2863(10),Printed by C. Randall,117859109,,,,,,
3016,104186704/image/108893384.3.jpg,104186704,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(7),Printed and sold by M. Randall,108893382,,,,,,
3017,104184828/image/108665661.3.jpg,104184828,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1821,L.C.2820,L.C.2820(12),Printed and sold by T. Johnston,108665659,,,,,,
3018,104185951/image/108702608.3.jpg,104185951,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(27),Printed for the booksellers,108702606,,,,,,
3019,104186702/image/108894440.3.jpg,104186702,Stirling,Scotland,,,,"Randall, Mary, -1847",,1813,L.C.2871,L.C.2871(5),Printed and sold by M. Randall,108894438,,,,,,
3020,104186702/image/108894980.3.jpg,104186702,Stirling,Scotland,,,,"Randall, Mary, -1847",,1813,L.C.2871,L.C.2871(5),Printed and sold by M. Randall,108894978,,,,,,
3021,104184489/image/117805177.3.jpg,104184489,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2808,L.C.2808(26),Printed by J. Morren.,117805175,,,,,,
3022,104184191/image/117776562.3.jpg,104184191,Brechin,Scotland,,,,"Black & Co., (Printers of Brechin)","Black, Alexander, active 1827-1886?",MDCCCXXXII. [1832],L.C.2792,L.C.2792(1),"Printed by Black & Co. and sold by A. Black, bookseller",117776560,,,,,,
3023,104185095/image/108508413.3.jpg,104185095,Falkirk,Scotland,,,,,,Printed in the year 1825,L.C.2828.A,L.C.2828.A(5),Printed by R. Taylor],108508411,,,,,,
3024,104185234/image/108769616.3.jpg,104185234,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(13),Printed for the booksellers,108769614,,,,,,
3025,104186966/image/108557109.3.jpg,104186966,Edinburgh,Scotland,,,,,,Printed in the year 1786,L.C.2886,L.C.2886(10),s.n.],108557107,,,,,,
3026,104186768/image/110321563.3.jpg,104186768,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2873,L.C.2873(34),Printed by W. Macnie,110321561,,,,,,
3027,104184590/image/117809082.3.jpg,104184590,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1805-1815?],L.C.2813,L.C.2813(14),"Printed and sold by J. Morren, Cowgate and at No 15, Broughton Street",117809080,,,,,,
3028,104184432/image/117777930.3.jpg,104184432,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2806,L.C.2806(4),Printed by J. Morren.,117777928,,,,,,
3029,104185915/image/108705200.3.jpg,104185915,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(34),Printed for the booksellers,108705198,,,,,,
3030,104185980/image/108699152.3.jpg,104185980,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.A,L.C.2852.A(16),Printed for the booksellers,108699150,,,,,,
3031,104186960/image/108558669.3.jpg,104186960,Falkirk,Scotland,,,,,,[1850-1860?],L.C.2885,L.C.2885(5),Printed for the booksellers,108558667,,,,,,
3032,104184194/image/117739077.3.jpg,104184194,Brechin,Scotland,,,,,"Black, Alexander, active 1827-1886?",MDCCCXXXV. [1835],L.C.2792,L.C.2792(4),"Printed for A. Black, bookseller",117739075,,,,,,
3033,104185570/image/108734000.3.jpg,104185570,Glasgow,Scotland,,,James Lumsden & Son,,,1822,L.C.2844,L.C.2844(12),Published by J. Lumsden & Son,108733998,,,,,,
3034,104186900/image/108876104.3.jpg,104186900,Stirling,Scotland,,,,J. Fraser & Co.,,[1816-1820?],L.C.2877,L.C.2877(27),"Sold wholesale by J. Fraser & Co. printers, Stirling",108876102,,,,,,
3035,104185009/image/108509757.3.jpg,104185009,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1813,L.C.2826,L.C.2826(6),Printed & sold by T. Johnston,108509755,,,,,,
3036,104184637/image/117859687.3.jpg,104184637,Edinburgh,Scotland,,,,,,1818,L.C.2814,L.C.2814(8),Printed for the booksellers,117859685,,,,,,
3037,104186844/image/108882920.3.jpg,104186844,Stirling,Scotland,,,,"Macnie, William",,1828,L.C.2876,L.C.2876(13),"Printed by William Macnie, and sold wholesale and retail",108882918,,,,,,
3038,104184682/image/108854840.3.jpg,104184682,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(11),Printed for the booksellers,108854838,,,,,,
3039,104186416/image/108933224.3.jpg,104186416,Kirkintilloch,Scotland,,,,"McMillan, William, active 1846-1852",,[1850-1860?],L.C.2861.A,L.C.2861.A(9),William M'Millan,108933222,,,,,,
3040,104185735/image/117734275.3.jpg,104185735,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2847,L.C.2847(30),Printed for the booksellers,117734273,,,,,,
3041,104184405/image/117780522.3.jpg,104184405,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2805,L.C.2805(9),Printed by J. Morren,117780520,,,,,,
3042,104187104/image/108537549.3.jpg,104187104,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(38),Printed for the booksellers,108537547,,,,,,
3043,104186194/image/108606453.3.jpg,104186194,Kilmarnock,Scotland,,,,,,1831,L.C.2854,L.C.2854(18),Printed for the booksellers,108606451,,,,,,
3044,104186703/image/108894428.3.jpg,104186703,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2871,L.C.2871(6),Printed and sold by M. Randall,108894426,,,,,,
3045,104185278/image/108763664.3.jpg,104185278,Glasgow,Scotland,,,,J. & M. Robertson,,1806,L.C.2832,L.C.2832(19),"Printed by J. and M. Robertson, (No. 18.) Saltmarket",108763662,,,,,,
3046,104186237/image/108597141.3.jpg,104186237,Kilmarnock,Scotland,,,,,,[1815-1820?],L.C.2856,L.C.2856(22),Printed for the booksellers,108597139,,,,,,
3047,104184742/image/108849056.3.jpg,104184742,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2817,L.C.2817(37),Printed for the booksellers,108849054,,,,,,
3048,104185666/image/108727952.3.jpg,104185666,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(22),Entered according to order.,108727950,,,,,,
3049,104186697/image/108896168.3.jpg,104186697,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2870,L.C.2870(9),Printed and sold by M. Randall,108896166,,,,,,
3050,104186641/image/108907352.3.jpg,104186641,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2869,L.C.2869(13),Printed by M. Randall,108907350,,,,,,
3051,104184750/image/108848288.3.jpg,104184750,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2817,L.C.2817(44),Printed for the booksellers in town and country,108848286,,,,,,
3052,104185852/image/108638805.3.jpg,104185852,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2850.C,L.C.2850.C(13),Printed for the booksellers,108638803,,,,,,
3053,104184727/image/108850496.3.jpg,104184727,Edinburgh,Scotland,,,,,,1820,L.C.2817,L.C.2817(23),Printed for the booksellers,108850494,,,,,,
3054,104185765/image/108644277.3.jpg,104185765,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(14),Printed for the booksellers,108644275,,,,,,
3055,104185765/image/108644517.3.jpg,104185765,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(14),Printed for the booksellers,108644515,,,,,,
3056,104185765/image/108644409.3.jpg,104185765,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2849,L.C.2849(14),Printed for the booksellers,108644407,,,,,,
3057,104185184/image/108784040.3.jpg,104185184,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(20),Printed for the booksellers,108784038,,,,,,
3058,104184161/image/107119787.3.jpg,104184161,,,Aberdeen,,Lewis Smith & Son (Firm),,,1893,L.C.2788,L.C.2788(3),Lewis Smith & Son,107119785,,,,,,
3059,104184161/image/107119703.3.jpg,104184161,,,Aberdeen,,Lewis Smith & Son (Firm),,,1893,L.C.2788,L.C.2788(3),Lewis Smith & Son,107119701,,,,,,
3060,104185055/image/108801512.3.jpg,104185055,Falkirk,Scotland,,,,,,[1840-1860?],L.C.2828,L.C.2828(22),Printed for the booksellers,108801510,,,,,,
3061,104184150/image/107127886.3.jpg,104184150,Aberdeen,Scotland,,,,J. Chalmers and Co.,,[1771-1810],L.C.2787,L.C.2787(4),Printed by J. Chalmers & Co. Aberdeen,107127884,,,,,,
3062,104184974/image/108512253.3.jpg,104184974,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1815,L.C.2826,L.C.2826(10),"T. Johnston, Printer",108512251,,,,,,
3063,104187212/image/108526509.3.jpg,104187212,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(3),Printed for the booksellers,108526507,,,,,,
3064,104185803/image/108707792.3.jpg,104185803,Glasgow,Scotland,,,,,,1828,L.C.2850,L.C.2850(30),Printed for the booksellers,108707790,,,,,,
3065,104184251/image/108855608.3.jpg,104184251,Glasgow,Scotland,,,,J. & M. Robertson,,1802,L.C.2837,L.C.2837(7),"Printed by J. and M. Robertson, Saltmarket",108855606,,,,,,
3066,104185913/image/108705392.3.jpg,104185913,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(32),Printed for the booksellers,108705390,,,,,,
3067,104186739/image/108570837.3.jpg,104186739,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2872,L.C.2872(8),Printed and sold by M. Randall,108570835,,,,,,
3068,104185860/image/108636501.3.jpg,104185860,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2850.C,L.C.2850.C(4),Printed for the booksellers,108636499,,,,,,
3069,104184560/image/117821214.3.jpg,104184560,Edinburgh,Scotland,,,,,,1789,L.C.2811,L.C.2811(8),Printed and sold at the foot of the Horse-Wynd,117821212,,,,,,
3070,104184685/image/108854552.3.jpg,104184685,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(14),Printed for the booksellers,108854550,,,,,,
3071,104184124/image/107130862.3.jpg,104184124,Aberdeen,Scotland,,,"Clark, James (Publisher and printer in Aberdeen)",,,1891,L.C.2786.A,L.C.2786.A(4),"James Clark, 17, Broad Street",107130860,,,,,,
3072,104187106/image/108537357.3.jpg,104187106,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(4),Printed for the booksellers,108537355,,,,,,
3073,104184655/image/108521661.3.jpg,104184655,Edinburgh,Scotland,,,,,,1821,L.C.2815,L.C.2815(23),Printed for the booksellers,108521659,,,,,,
3074,104185172/image/108787484.3.jpg,104185172,Glasgow,Scotland,,,,,,[ca. 1850?],L.C.2852.B,L.C.2852.B(10),Printed for the booksellers,108787482,,,,,,
3075,104185172/image/108787208.3.jpg,104185172,Glasgow,Scotland,,,,,,[ca. 1850?],L.C.2852.B,L.C.2852.B(10),Printed for the booksellers,108787206,,,,,,
3076,104184433/image/117777834.3.jpg,104184433,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2806,L.C.2806(5),Printed by J. Morren.,117777832,,,,,,
3077,104184208/image/117732999.3.jpg,104184208,Dumfries,Scotland,,,,"M'Lachlan, Cuthbert","Sinclair, John, active 1812-1837",[ca. 1812],L.C.2794,L.C.2794(3),"Printed by C. M'Lachlan for John Sinclair, bookseller Dumfries",117732997,,,,,,
3078,104186031/image/108687632.3.jpg,104186031,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.E,L.C.2852.E(27),Printed for the booksellers,108687630,,,,,,
3079,104186557/image/108921464.3.jpg,104186557,Stirling,Scotland,,,,,,Printed in the year 1803,L.C.2882,L.C.2882(22),[s.n.],108921462,,,,,,
3080,104186497/image/108932840.3.jpg,104186497,Stirling,Scotland,,,,,,1799,L.C.2865,L.C.2865(10),Entered according to order.,108932838,,,,,,
3081,104185559/image/108493099.3.jpg,104185559,Glasgow,Scotland,,,,R. Hutchison & Co.,,1817,L.C.2843,L.C.2843(2),"Published and sold wholesale and retail, by R. Hutchison & Co. 10, Saltmarket",108493097,,,,,,
3082,104185894/image/108707216.3.jpg,104185894,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(15),Printed for the booksellers,108707214,,,,,,
3083,104184573/image/107731155.3.jpg,104184573,Edinburgh,Scotland,,,,,,[1780?],L.C.2812,L.C.2812(2),Entered according to order.,107731153,,,,,,
3084,104185750/image/108712400.3.jpg,104185750,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2848,L.C.2848(16),Printed for the booksellers,108712398,,,,,,
3085,104187098/image/108538125.3.jpg,104187098,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(32),Printed for the booksellers,108538123,,,,,,
3086,104186786/image/108570069.3.jpg,104186786,Stirling,Scotland,,,,"Macnie, William",,1825,L.C.2874,L.C.2874(15),Printed by W. Macnie,108570067,,,,,,
3087,104185804/image/108707696.3.jpg,104185804,Glasgow,Scotland,,,,"Neil, J., active 1829",,1829,L.C.2850,L.C.2850(31),"Printed by and for J. Neil, 17, Bazar",108707694,,,,,,
3088,104185373/image/108500733.3.jpg,104185373,Glasgow,Scotland,,,,,,[1800?],L.C.2835,L.C.2835(3),Entered according to order.,108500731,,,,,,
3089,104185952/image/108702512.3.jpg,104185952,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(28),Printed for the booksellers,108702510,,,,,,
3090,104186503/image/108931256.3.jpg,104186503,,,,,,,,[1800?],L.C.2865,L.C.2865(2),Entered according to order.,108931254,,,,,,
3091,104184492/image/117804889.3.jpg,104184492,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2808,L.C.2808(29),"Printed by J. Morren, Cowgate.",117804887,,,,,,
3092,104185953/image/108702416.3.jpg,104185953,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(29),Printed for the booksellers,108702414,,,,,,
3093,104187127/image/108535341.3.jpg,104187127,,,Glasgow,,R. Hutchison & Co.,,,1823,L.C.2892,L.C.2892(59),"Published and sold, wholesale and retail, by R. Hutchison, bookseller, 19 Saltmarket",108535339,,,,,,
3094,104187076/image/108868376.3.jpg,104187076,Kilmarnock,Scotland,,,,,,[ca. 1810?],L.C.2890,L.C.2890(24),Printed for the booksellers,108868374,,,,,,
3095,104185531/image/108736976.3.jpg,104185531,Glasgow,Scotland,,,,R. Hutchison & Co.,,1816,L.C.2842,L.C.2842(3),"Published, and sold wholesale and retail, by R. Hutchison & Co. 10, Saltmarket",108736974,,,,,,
3096,104185905/image/108706160.3.jpg,104185905,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(25),Printed for the booksellers,108706158,,,,,,
3097,104186653/image/108904184.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904182,,,,,,
3098,104186653/image/108904328.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904326,,,,,,
3099,104186653/image/108904256.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904254,,,,,,
3100,104186653/image/108904400.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904398,,,,,,
3101,104186653/image/108904448.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904446,,,,,,
3102,104186653/image/108904304.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904302,,,,,,
3103,104186653/image/108904208.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904206,,,,,,
3104,104186653/image/108904280.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904278,,,,,,
3105,104186653/image/108904340.3.jpg,104186653,Stirling,Scotland,,,,,,[1813-1820?],L.C.2869,L.C.2869(5),Printed and sold by M. Randall,108904338,,,,,,
3106,104184722/image/108850976.3.jpg,104184722,Edinburgh,Scotland,,,,,,1820,L.C.2817,L.C.2817(19),Printed for the booksellers,108850974,,,,,,
3107,104186972/image/108555549.3.jpg,104186972,,,,,,M. Angus & Son,,[between 1800-1812?],L.C.2886,L.C.2886(16),"Printed by M. Angus & Son, Newcastle",108555547,,,,,,
3108,104185985/image/108697712.3.jpg,104185985,Glasgow,Scotland,,,,,,[ca. 1850?],L.C.2852.A,L.C.2852.A(20),Printed for the booksellers,108697710,,,,,,
3109,104186293/image/108948680.3.jpg,104186293,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(2),"Printed and sold wholesale and retail, by J M'Nairn",108948678,,,,,,
3110,104184900/image/108518853.3.jpg,104184900,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2823,L.C.2823(34),Printed by T. Johnston,108518851,,,,,,
3111,104186340/image/108589677.3.jpg,104186340,Paisley,Scotland,,,,,"Caldwell, G.",1815,L.C.2859,L.C.2859(6),Printed by J. Neilson,108589675,,,,,,
3112,104184821/image/108831944.3.jpg,104184821,Edinburgh,Scotland,,,,"Brydone, James, active 1836-1893",,[1839-1858?],L.C.2819,L.C.2819(6),"Printed and published by J. Brydone, South Hanover Street",108831942,,,,,,
3113,104184703/image/108852800.3.jpg,104184703,Edinburgh,Scotland,,,,,,1824,L.C.2816,L.C.2816(30),Printed for the book-sellers,108852798,,,,,,
3114,104186581/image/108918392.3.jpg,104186581,,,,,,,,[182-?],L.C.2883,L.C.2883(22),Entered according to order.,108918390,,,,,,
3115,104186281/image/108950108.3.jpg,104186281,Montrose,Scotland,,,,"Watt, James, active 1841-1852",,[1840-1850?],L.C.2857,L.C.2857(6),Sold by James Watt,108950106,,,,,,
3116,104186281/image/108949832.3.jpg,104186281,Montrose,Scotland,,,,"Watt, James, active 1841-1852",,[1840-1850?],L.C.2857,L.C.2857(6),Sold by James Watt,108949830,,,,,,
3117,104186217/image/108600021.3.jpg,104186217,Kilmarnock,Scotland,,,,"Crawford, Hugh, active 1805-1851",,1820,L.C.2855,L.C.2855(4),Printed by H. Crawford,108600019,,,,,,
3118,104186269/image/108594069.3.jpg,104186269,Kilmarnock,Scotland,,,,,,[1815-1820?],L.C.2856,L.C.2856(51),Printed for the booksellers,108594067,,,,,,
3119,104184418/image/117779274.3.jpg,104184418,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2806,L.C.2806(20),Printed by J. Morren,117779272,,,,,,
3120,104185280/image/108763280.3.jpg,104185280,Glasgow,Scotland,,,,J. & M. Robertson,,1806,L.C.2832,L.C.2832(20),"Printed by J. and M. Robertson, (No. 18.) Saltmarket",108763278,,,,,,
3121,104184541/image/117802549.3.jpg,104184541,Edinburgh,Scotland,,,,,,1793,L.C.2810,L.C.2810(7),Printed in the present year,117802547,,,,,,
3122,104185181/image/108785036.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785034,,,,,,
3123,104185181/image/108785084.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785082,,,,,,
3124,104185181/image/108784928.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784926,,,,,,
3125,104185181/image/108784952.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784950,,,,,,
3126,104185181/image/108785060.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785058,,,,,,
3127,104185181/image/108784940.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784938,,,,,,
3128,104185181/image/108785000.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784998,,,,,,
3129,104185181/image/108784964.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784962,,,,,,
3130,104185181/image/108785096.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785094,,,,,,
3131,104185181/image/108784904.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784902,,,,,,
3132,104185181/image/108785048.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785046,,,,,,
3133,104185181/image/108784976.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784974,,,,,,
3134,104185181/image/108785072.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785070,,,,,,
3135,104185181/image/108784988.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108784986,,,,,,
3136,104185181/image/108785024.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785022,,,,,,
3137,104185181/image/108785012.3.jpg,104185181,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.B,L.C.2852.B(18),Printed for the booksellers,108785010,,,,,,
3138,104186288/image/108949160.3.jpg,104186288,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1832?],L.C.2858,L.C.2858(15),"Printed for the booksellers, by J. M'Nairn",108949158,,,,,,
3139,104185945/image/108703088.3.jpg,104185945,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852,L.C.2852(21),Printed for the booksellers,108703086,,,,,,
3140,104184281/image/117722074.3.jpg,104184281,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,1828,L.C.2797,L.C.2797(3),Printed and sold by John Miller,117722072,,,,,,
3141,104186276/image/108950984.3.jpg,104186276,Montrose,Scotland,,,,,,[1840-1850?],L.C.2857,L.C.2857(2),Printed by James Watt,108950982,,,,,,
3142,104186852/image/108880616.3.jpg,104186852,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2876,L.C.2876(20),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108880614,,,,,,
3143,104185826/image/108970064.3.jpg,104185826,Glasgow,Scotland,,,,J. & J. Robertson (Firm),,1776,L.C.2850.A,L.C.2850.A(6),printed and sold by J. and J. Robertson,108970062,,,,,,
3144,104184500/image/117816931.3.jpg,104184500,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,1800?],L.C.2808,L.C.2808(9),Printed by J. Morren,117816929,,,,,,
